src,dst,edge_type,edge_source
TUR10-0035790,TUR10-0833270,HYPERNYM,SR
TUR10-0035800,TUR10-0833270,HYPERNYM,SR
TUR10-0035810,TUR10-0066770,ANTONYM,SR
TUR10-0035810,TUR10-1232030,HYPERNYM,SR
TUR10-0035810,TUR10-0771980,DERIVATION_RELATED,SR
TUR10-0035810,TUR10-1161110,DERIVATION_RELATED,SR
TUR10-0035810,ENG31-09842904-n,SYNONYM,ILR
TUR10-0035830,TUR10-0669750,HYPERNYM,SR
TUR10-0035830,TUR10-0411400,DERIVATION_RELATED,SR
TUR10-0035840,TUR10-0566190,HYPERNYM,SR
TUR10-0035840,TUR10-0411400,DERIVATION_RELATED,SR
TUR10-0035860,TUR10-0087420,DERIVATION_RELATED,SR
TUR10-0035860,TUR10-0411070,DERIVATION_RELATED,SR
TUR10-0035860,ENG31-00181225-a,SYNONYM,ILR
TUR10-0035880,TUR10-0142220,DOMAIN_TOPIC,SR
TUR10-0035880,TUR10-0724280,HYPONYM,SR
TUR10-0035880,TUR10-0213990,HYPERNYM,SR
TUR10-0035880,TUR10-0283840,HYPONYM,SR
TUR10-0035880,TUR10-0136180,HYPONYM,SR
TUR10-0035880,TUR10-0499070,HYPONYM,SR
TUR10-0035880,TUR10-0517640,HYPONYM,SR
TUR10-0035880,TUR10-0084840,HYPONYM,SR
TUR10-0035880,TUR10-0087420,DERIVATION_RELATED,SR
TUR10-0035880,TUR10-0136340,DERIVATION_RELATED,SR
TUR10-0035880,TUR10-0745910,DERIVATION_RELATED,SR
TUR10-0035880,TUR10-0860650,DERIVATION_RELATED,SR
TUR10-0035880,ENG31-13853199-n,SYNONYM,ILR
TUR10-0035900,TUR10-0726240,HYPERNYM,SR
TUR10-0035990,ENG31-00027761-r,SYNONYM,ILR
TUR10-0036000,TUR10-0074210,HYPERNYM,SR
TUR10-0036000,ENG31-07799643-n,SYNONYM,ILR
TUR10-0036010,TUR10-0636250,HYPERNYM,SR
TUR10-0036010,ENG31-05919534-n,SYNONYM,ILR
TUR10-0036030,TUR10-0556740,DOMAIN_TOPIC,SR
TUR10-0036040,TUR10-0556740,DOMAIN_TOPIC,SR
TUR10-0036050,TUR10-0016030,DERIVATION_RELATED,SR
TUR10-0036090,TUR10-0214880,DOMAIN_TOPIC,SR
TUR10-0036090,TUR10-0173420,HYPERNYM,SR
TUR10-0036090,TUR10-0036100,DERIVATION_RELATED,SR
TUR10-0036100,TUR10-0214880,DOMAIN_TOPIC,SR
TUR10-0036100,TUR10-0036090,DERIVATION_RELATED,SR
TUR10-0036120,TUR10-0398510,HYPERNYM,SR
TUR10-0036130,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0036130,TUR10-1205540,MEMBER_HOLONYM,SR
TUR10-0036130,TUR10-1205540,DERIVATION_RELATED,SR
TUR10-0036130,TUR10-1205540,HYPERNYM,SR
TUR10-0036130,ENG31-02119787-n,SYNONYM,ILR
TUR10-0036150,TUR10-0524890,DOMAIN_TOPIC,SR
TUR10-0036150,TUR10-0093460,HYPERNYM,SR
TUR10-0036150,TUR10-0875890,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0035130,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0093460,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0093470,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0093610,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0093620,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0093690,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0093700,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0093800,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0093870,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0093880,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0094720,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0370290,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0562680,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0565210,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0745220,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0936220,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0962960,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0963020,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-1112550,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-1249120,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0093560,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0093600,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0093640,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0093680,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0093840,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0224380,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0372980,DERIVATION_RELATED,SR
TUR10-0036190,TUR10-0827200,DERIVATION_RELATED,SR
TUR10-0036200,TUR10-0043720,HYPERNYM,SR
TUR10-0036200,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0036200,TUR10-0036230,DERIVATION_RELATED,SR
TUR10-0036220,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0036220,TUR10-0480330,HYPERNYM,SR
TUR10-0036220,TUR10-0036230,DERIVATION_RELATED,SR
TUR10-0036230,TUR10-0102540,HYPERNYM,SR
TUR10-0036230,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0036230,TUR10-0036200,DERIVATION_RELATED,SR
TUR10-0036230,TUR10-0036220,DERIVATION_RELATED,SR
TUR10-0036230,TUR10-0883380,DERIVATION_RELATED,SR
TUR10-0036230,TUR10-0593370,DERIVATION_RELATED,SR
TUR10-0036240,TUR10-0214880,DOMAIN_TOPIC,SR
TUR10-0036240,TUR10-0971460,HYPERNYM,SR
TUR10-0036260,TUR10-0844780,DOMAIN_TOPIC,SR
TUR10-0036260,TUR10-0966930,HYPERNYM,SR
TUR10-0036260,TUR10-0344440,DERIVATION_RELATED,SR
TUR10-0036260,TUR10-0344460,DERIVATION_RELATED,SR
TUR10-0036260,TUR10-0270430,DERIVATION_RELATED,SR
TUR10-0036260,TUR10-0270440,DERIVATION_RELATED,SR
TUR10-0036260,TUR10-0270450,DERIVATION_RELATED,SR
TUR10-0036260,TUR10-0270480,DERIVATION_RELATED,SR
TUR10-0036260,ENG31-07235246-n,SYNONYM,ILR
TUR10-0036270,TUR10-0193880,DOMAIN_TOPIC,SR
TUR10-0036270,TUR10-0323200,HYPERNYM,SR
TUR10-0036280,TUR10-0214880,DOMAIN_TOPIC,SR
TUR10-0036280,TUR10-1239020,HYPERNYM,SR
TUR10-0036280,TUR10-0465250,HYPONYM,SR
TUR10-0036280,TUR10-0036290,DERIVATION_RELATED,SR
TUR10-0036280,TUR10-0349980,DERIVATION_RELATED,SR
TUR10-0036280,ENG31-14218797-n,SYNONYM,ILR
TUR10-0036290,TUR10-0214880,DOMAIN_TOPIC,SR
TUR10-0036290,TUR10-0036280,DERIVATION_RELATED,SR
TUR10-0036320,TUR10-0276280,DOMAIN_TOPIC,SR
TUR10-0036320,TUR10-1214860,HYPERNYM,SR
TUR10-0036340,TUR10-0736370,HYPERNYM,SR
TUR10-0036340,TUR10-0227700,DERIVATION_RELATED,SR
TUR10-0036360,TUR10-0214880,DOMAIN_TOPIC,SR
TUR10-0036360,TUR10-0936240,DERIVATION_RELATED,SR
TUR10-0036370,TUR10-0214880,DOMAIN_TOPIC,SR
TUR10-0036370,TUR10-1238610,HYPERNYM,SR
TUR10-0036370,ENG31-14129507-n,SYNONYM,ILR
TUR10-0036390,TUR10-0372420,HYPONYM,SR
TUR10-0036390,TUR10-0537940,HYPERNYM,SR
TUR10-0036390,TUR10-0317570,HYPONYM,SR
TUR10-0036390,TUR10-0015520,HYPONYM,SR
TUR10-0036390,TUR10-0866100,HYPONYM,SR
TUR10-0036390,TUR10-0324450,HYPONYM,SR
TUR10-0036390,TUR10-0036400,DERIVATION_RELATED,SR
TUR10-0036390,TUR10-0036410,DERIVATION_RELATED,SR
TUR10-0036390,TUR10-0070130,DERIVATION_RELATED,SR
TUR10-0036390,TUR10-0735000,DERIVATION_RELATED,SR
TUR10-0036390,TUR10-0735030,DERIVATION_RELATED,SR
TUR10-0036390,TUR10-0864770,DERIVATION_RELATED,SR
TUR10-0036390,ENG31-06697128-n,SYNONYM,ILR
TUR10-0036400,TUR10-0036390,DERIVATION_RELATED,SR
TUR10-0036410,TUR10-0036390,DERIVATION_RELATED,SR
TUR10-0036430,TUR10-0264770,HYPERNYM,SR
TUR10-0036430,TUR10-0036480,DERIVATION_RELATED,SR
TUR10-0036440,TUR10-0264770,HYPERNYM,SR
TUR10-0036440,TUR10-0036480,DERIVATION_RELATED,SR
TUR10-0036450,TUR10-0284080,HYPERNYM,SR
TUR10-0036460,TUR10-0284080,HYPERNYM,SR
TUR10-0036470,TUR10-0245230,HYPERNYM,SR
TUR10-0036470,TUR10-1188500,HYPONYM,SR
TUR10-0036470,ENG31-00622716-n,SYNONYM,ILR
TUR10-0036480,TUR10-1246540,HYPERNYM,SR
TUR10-0036480,TUR10-0036430,DERIVATION_RELATED,SR
TUR10-0036480,TUR10-0036440,DERIVATION_RELATED,SR
TUR10-0036500,TUR10-0130340,HYPERNYM,SR
TUR10-0036520,TUR10-0367070,DOMAIN_TOPIC,SR
TUR10-0036520,TUR10-0636900,HYPERNYM,SR
TUR10-0036520,TUR10-0036530,DERIVATION_RELATED,SR
TUR10-0036520,ENG31-09977771-n,SYNONYM,ILR
TUR10-0036530,TUR10-0367070,DOMAIN_TOPIC,SR
TUR10-0036530,TUR10-0636920,HYPERNYM,SR
TUR10-0036530,TUR10-0036520,DERIVATION_RELATED,SR
TUR10-0036540,TUR10-0669750,HYPERNYM,SR
TUR10-0036550,TUR10-1231070,HYPERNYM,SR
TUR10-0036550,ENG31-09721373-n,SYNONYM,ILR
TUR10-0036560,TUR10-0121220,HYPERNYM,SR
TUR10-0036570,TUR10-0334570,HYPERNYM,SR
TUR10-0036580,TUR10-0010120,HYPERNYM,SR
TUR10-0036580,TUR10-1226360,MEMBER_HOLONYM,SR
TUR10-0036580,TUR10-1226360,DERIVATION_RELATED,SR
TUR10-0036580,ENG31-09710017-n,SYNONYM,ILR
TUR10-0036600,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0036600,TUR10-1207250,HYPERNYM,SR
TUR10-0036620,TUR10-0115770,HYPERNYM,SR
TUR10-0036620,TUR10-0036640,DERIVATION_RELATED,SR
TUR10-0036630,TUR10-0036640,DERIVATION_RELATED,SR
TUR10-0036640,TUR10-1204060,HYPERNYM,SR
TUR10-0036640,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0036640,TUR10-0036620,DERIVATION_RELATED,SR
TUR10-0036640,TUR10-0036630,DERIVATION_RELATED,SR
TUR10-0036650,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0036650,TUR10-0016030,HYPERNYM,SR
TUR10-0036650,TUR10-0016030,DERIVATION_RELATED,SR
TUR10-0036650,TUR10-0119840,DERIVATION_RELATED,SR
TUR10-0036650,TUR10-0936310,DERIVATION_RELATED,SR
TUR10-0036670,TUR10-0738080,DERIVATION_RELATED,SR
TUR10-0036670,TUR10-0738090,DERIVATION_RELATED,SR
TUR10-0036670,TUR10-1256280,DERIVATION_RELATED,SR
TUR10-0036670,ENG31-00007414-r,SYNONYM,ILR
TUR10-0036680,TUR10-0850030,DOMAIN_TOPIC,SR
TUR10-0036680,TUR10-1241150,HYPERNYM,SR
TUR10-0036760,TUR10-0031920,DERIVATION_RELATED,SR
TUR10-0036770,TUR10-0226140,HYPERNYM,SR
TUR10-0036770,TUR10-0031920,DERIVATION_RELATED,SR
TUR10-0036770,TUR10-0566910,DERIVATION_RELATED,SR
TUR10-0036770,TUR10-0657420,DERIVATION_RELATED,SR
TUR10-0036770,TUR10-0801460,DERIVATION_RELATED,SR
TUR10-0036770,ENG31-14054590-n,SYNONYM,ILR
TUR10-0036780,TUR10-0288000,HYPERNYM,SR
TUR10-0036780,TUR10-0875660,DERIVATION_RELATED,SR
TUR10-0036780,TUR10-0875890,DERIVATION_RELATED,SR
TUR10-0036790,TUR10-0094620,DERIVATION_RELATED,SR
TUR10-0036790,TUR10-0331750,DERIVATION_RELATED,SR
TUR10-0036840,TUR10-0331820,HYPERNYM,SR
TUR10-0036840,TUR10-0927800,DERIVATION_RELATED,SR
TUR10-0036840,TUR10-0331710,DERIVATION_RELATED,SR
TUR10-0036860,TUR10-0999070,HYPONYM,SR
TUR10-0036860,TUR10-1218960,HYPERNYM,SR
TUR10-0036860,TUR10-0710970,HYPONYM,SR
TUR10-0036860,TUR10-0927800,DERIVATION_RELATED,SR
TUR10-0036860,TUR10-0331710,DERIVATION_RELATED,SR
TUR10-0036860,ENG31-05821727-n,SYNONYM,ILR
TUR10-0036910,TUR10-0036920,DERIVATION_RELATED,SR
TUR10-0036920,TUR10-1222280,HYPERNYM,SR
TUR10-0036920,TUR10-0036910,DERIVATION_RELATED,SR
TUR10-0036920,ENG31-07392659-n,SYNONYM,ILR
TUR10-0036950,TUR10-0637640,HYPONYM,SR
TUR10-0036950,TUR10-0371520,HYPONYM,SR
TUR10-0036950,TUR10-0091920,HYPERNYM,SR
TUR10-0036950,TUR10-0090060,DERIVATION_RELATED,SR
TUR10-0036950,TUR10-0384200,DERIVATION_RELATED,SR
TUR10-0036950,TUR10-0389610,DERIVATION_RELATED,SR
TUR10-0036950,TUR10-0875890,DERIVATION_RELATED,SR
TUR10-0036960,TUR10-0844780,DOMAIN_TOPIC,SR
TUR10-0036960,TUR10-0965910,HYPERNYM,SR
TUR10-0036960,TUR10-0875890,DERIVATION_RELATED,SR
TUR10-0036990,TUR10-0546320,DOMAIN_TOPIC,SR
TUR10-0036990,TUR10-0834270,HYPERNYM,SR
TUR10-0036990,TUR10-0037000,DERIVATION_RELATED,SR
TUR10-0036990,TUR10-0037020,DERIVATION_RELATED,SR
TUR10-0036990,TUR10-0037090,DERIVATION_RELATED,SR
TUR10-0036990,TUR10-0037130,DERIVATION_RELATED,SR
TUR10-0036990,TUR10-0001130,DERIVATION_RELATED,SR
TUR10-0036990,TUR10-0009870,DERIVATION_RELATED,SR
TUR10-0036990,TUR10-0037010,DERIVATION_RELATED,SR
TUR10-0036990,TUR10-0037030,DERIVATION_RELATED,SR
TUR10-0036990,TUR10-0037110,DERIVATION_RELATED,SR
TUR10-0037000,TUR10-0303830,HYPERNYM,SR
TUR10-0037000,TUR10-0001110,DERIVATION_RELATED,SR
TUR10-0037000,TUR10-0036990,DERIVATION_RELATED,SR
TUR10-0037000,TUR10-0303830,DERIVATION_RELATED,SR
TUR10-0037000,ENG31-03737605-n,SYNONYM,ILR
TUR10-0037010,TUR10-0001110,HYPERNYM,SR
TUR10-0037010,TUR10-0303830,DERIVATION_RELATED,SR
TUR10-0037010,TUR10-0001110,DERIVATION_RELATED,SR
TUR10-0037010,TUR10-0036990,DERIVATION_RELATED,SR
TUR10-0037020,TUR10-0772810,HYPERNYM,SR
TUR10-0037020,TUR10-0001110,DERIVATION_RELATED,SR
TUR10-0037020,TUR10-0036990,DERIVATION_RELATED,SR
TUR10-0037030,TUR10-0001110,DERIVATION_RELATED,SR
TUR10-0037030,TUR10-0036990,DERIVATION_RELATED,SR
TUR10-0037090,TUR10-0037140,ANTONYM,SR
TUR10-0037090,TUR10-0001110,DERIVATION_RELATED,SR
TUR10-0037090,TUR10-0036990,DERIVATION_RELATED,SR
TUR10-0037110,TUR10-0001110,DERIVATION_RELATED,SR
TUR10-0037110,TUR10-0036990,DERIVATION_RELATED,SR
TUR10-0037110,ENG31-02875447-a,SYNONYM,ILR
TUR10-0037130,TUR10-0001110,DERIVATION_RELATED,SR
TUR10-0037130,TUR10-0036990,DERIVATION_RELATED,SR
TUR10-0037140,TUR10-0037090,ANTONYM,SR
TUR10-0037140,TUR10-0875890,DERIVATION_RELATED,SR
TUR10-0037150,TUR10-1241270,HYPERNYM,SR
TUR10-0037150,TUR10-0936700,DERIVATION_RELATED,SR
TUR10-0037150,TUR10-0936710,DERIVATION_RELATED,SR
TUR10-0037150,ENG31-14830069-n,SYNONYM,ILR
TUR10-0037160,TUR10-0747580,HYPERNYM,SR
TUR10-0037160,TUR10-0037170,DERIVATION_RELATED,SR
TUR10-0037160,TUR10-0936710,DERIVATION_RELATED,SR
TUR10-0037170,TUR10-0747580,HYPERNYM,SR
TUR10-0037170,TUR10-0037160,DERIVATION_RELATED,SR
TUR10-0037180,TUR10-0040320,DERIVATION_RELATED,SR
TUR10-0037180,ENG31-01146764-a,SYNONYM,ILR
TUR10-0037240,TUR10-0461390,DOMAIN_TOPIC,SR
TUR10-0037240,TUR10-0033220,HYPERNYM,SR
TUR10-0037250,TUR10-0115750,HYPERNYM,SR
TUR10-0037260,TUR10-0170900,HYPERNYM,SR
TUR10-0037260,ENG31-06792908-n,SYNONYM,ILR
TUR10-0037270,TUR10-0556740,DOMAIN_TOPIC,SR
TUR10-0037280,TUR10-1230860,HYPERNYM,SR
TUR10-0037280,ENG31-09639952-n,SYNONYM,ILR
TUR10-0037290,TUR10-0170900,HYPERNYM,SR
TUR10-0037300,TUR10-0267320,DOMAIN_TOPIC,SR
TUR10-0037300,TUR10-0372460,HYPERNYM,SR
TUR10-0037300,ENG31-05967579-n,SYNONYM,ILR
TUR10-0037330,TUR10-0214880,DOMAIN_TOPIC,SR
TUR10-0037330,TUR10-0693730,HYPERNYM,SR
TUR10-0037330,TUR10-0037340,DERIVATION_RELATED,SR
TUR10-0037340,TUR10-0770650,DOMAIN_TOPIC,SR
TUR10-0037340,TUR10-0770650,HYPERNYM,SR
TUR10-0037340,TUR10-0037330,DERIVATION_RELATED,SR
TUR10-0037350,TUR10-1230640,HYPERNYM,SR
TUR10-0037350,ENG31-09524068-n,SYNONYM,ILR
TUR10-0037360,TUR10-0109440,DOMAIN_TOPIC,SR
TUR10-0037360,TUR10-0518700,HYPERNYM,SR
TUR10-0037370,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0037370,TUR10-0437370,HYPERNYM,SR
TUR10-0037380,TUR10-0336150,DOMAIN_TOPIC,SR
TUR10-0037380,TUR10-0628940,HYPERNYM,SR
TUR10-0037380,ENG31-02126130-n,SYNONYM,ILR
TUR10-0037390,TUR10-0546830,DOMAIN_TOPIC,SR
TUR10-0037390,TUR10-1241110,HYPERNYM,SR
TUR10-0037440,TUR10-0474050,HYPERNYM,SR
TUR10-0037440,TUR10-0703400,DERIVATION_RELATED,SR
TUR10-0037440,TUR10-0703790,DERIVATION_RELATED,SR
TUR10-0037440,ENG31-10471164-n,SYNONYM,ILR
TUR10-0037450,TUR10-0538220,HYPERNYM,SR
TUR10-0037450,TUR10-0703400,DERIVATION_RELATED,SR
TUR10-0037450,TUR10-0703790,DERIVATION_RELATED,SR
TUR10-0037480,TUR10-0214880,DOMAIN_TOPIC,SR
TUR10-0037480,TUR10-0173420,HYPERNYM,SR
TUR10-0037520,TUR10-0524890,DOMAIN_TOPIC,SR
TUR10-0037520,TUR10-0050830,HYPONYM,SR
TUR10-0037520,TUR10-0304070,HYPONYM,SR
TUR10-0037520,TUR10-0230800,HYPERNYM,SR
TUR10-0037520,TUR10-0505350,HYPONYM,SR
TUR10-0037520,TUR10-0366060,HYPONYM,SR
TUR10-0037520,TUR10-0037700,DERIVATION_RELATED,SR
TUR10-0037520,TUR10-0037820,DERIVATION_RELATED,SR
TUR10-0037520,TUR10-0037850,DERIVATION_RELATED,SR
TUR10-0037520,TUR10-0037880,DERIVATION_RELATED,SR
TUR10-0037520,TUR10-0296730,DERIVATION_RELATED,SR
TUR10-0037520,TUR10-0522910,DERIVATION_RELATED,SR
TUR10-0037520,TUR10-0936810,DERIVATION_RELATED,SR
TUR10-0037520,TUR10-0936920,DERIVATION_RELATED,SR
TUR10-0037520,TUR10-1248190,DERIVATION_RELATED,SR
TUR10-0037520,TUR10-0037780,DERIVATION_RELATED,SR
TUR10-0037520,TUR10-0037790,DERIVATION_RELATED,SR
TUR10-0037520,ENG31-06613680-n,SYNONYM,ILR
TUR10-0037520,ENG31-05928460-n,SYNONYM,ILR
TUR10-0037540,TUR10-0267320,DOMAIN_TOPIC,SR
TUR10-0037540,TUR10-1246600,HYPERNYM,SR
TUR10-0037540,TUR10-0037550,DERIVATION_RELATED,SR
TUR10-0037540,TUR10-0037560,DERIVATION_RELATED,SR
TUR10-0037540,TUR10-0037600,DERIVATION_RELATED,SR
TUR10-0037540,ENG31-00878552-n,SYNONYM,ILR
TUR10-0037550,TUR10-0037590,HYPONYM,SR
TUR10-0037550,TUR10-0146390,HYPONYM,SR
TUR10-0037550,TUR10-0430880,HYPONYM,SR
TUR10-0037550,TUR10-0825950,HYPONYM,SR
TUR10-0037550,TUR10-0016030,DERIVATION_RELATED,SR
TUR10-0037550,TUR10-0037540,DERIVATION_RELATED,SR
TUR10-0037550,TUR10-0037630,DERIVATION_RELATED,SR
TUR10-0037550,TUR10-0037700,DERIVATION_RELATED,SR
TUR10-0037550,TUR10-0037900,DERIVATION_RELATED,SR
TUR10-0037550,TUR10-0196730,DERIVATION_RELATED,SR
TUR10-0037550,TUR10-0265870,DERIVATION_RELATED,SR
TUR10-0037550,TUR10-0294700,DERIVATION_RELATED,SR
TUR10-0037550,TUR10-0366060,DERIVATION_RELATED,SR
TUR10-0037550,TUR10-0552720,DERIVATION_RELATED,SR
TUR10-0037550,TUR10-0563110,DERIVATION_RELATED,SR
TUR10-0037550,TUR10-0872160,DERIVATION_RELATED,SR
TUR10-0037550,TUR10-0873570,DERIVATION_RELATED,SR
TUR10-0037550,TUR10-0927390,DERIVATION_RELATED,SR
TUR10-0037550,TUR10-1248200,DERIVATION_RELATED,SR
TUR10-0037550,ENG31-00592510-v,SYNONYM,ILR
TUR10-0037550,ENG31-00589616-v,SYNONYM,ILR
TUR10-0037560,TUR10-0325200,HYPONYM,SR
TUR10-0037560,TUR10-0860170,HYPONYM,SR
TUR10-0037560,TUR10-0016030,DERIVATION_RELATED,SR
TUR10-0037560,TUR10-0037540,DERIVATION_RELATED,SR
TUR10-0037560,TUR10-0037630,DERIVATION_RELATED,SR
TUR10-0037560,TUR10-0037900,DERIVATION_RELATED,SR
TUR10-0037560,TUR10-0196730,DERIVATION_RELATED,SR
TUR10-0037560,TUR10-0265870,DERIVATION_RELATED,SR
TUR10-0037560,TUR10-0552720,DERIVATION_RELATED,SR
TUR10-0037560,TUR10-0872160,DERIVATION_RELATED,SR
TUR10-0037560,TUR10-0873570,DERIVATION_RELATED,SR
TUR10-0037560,TUR10-0927390,DERIVATION_RELATED,SR
TUR10-0037560,TUR10-1248200,DERIVATION_RELATED,SR
TUR10-0037560,ENG31-02110960-v,SYNONYM,ILR
TUR10-0037560,ENG31-00590283-v,SYNONYM,ILR
TUR10-0037560,ENG31-00592510-v,SYNONYM,ILR
TUR10-0037570,ENG31-00954556-v,SYNONYM,ILR
TUR10-0037580,TUR10-0196730,DERIVATION_RELATED,SR
TUR10-0037580,TUR10-0937110,DERIVATION_RELATED,SR
TUR10-0037580,ENG31-00688780-v,SYNONYM,ILR
TUR10-0037590,TUR10-0037550,HYPERNYM,SR
TUR10-0037590,TUR10-0430880,HYPERNYM,SR
TUR10-0037590,TUR10-0779560,DERIVATION_RELATED,SR
TUR10-0037590,TUR10-0937100,DERIVATION_RELATED,SR
TUR10-0037590,TUR10-0937360,DERIVATION_RELATED,SR
TUR10-0037590,TUR10-0937390,DERIVATION_RELATED,SR
TUR10-0037590,ENG31-00591636-v,SYNONYM,ILR
TUR10-0037600,TUR10-0104510,HYPONYM,SR
TUR10-0037600,TUR10-0743900,HYPONYM,SR
TUR10-0037600,TUR10-0949580,HYPONYM,SR
TUR10-0037600,TUR10-0037540,DERIVATION_RELATED,SR
TUR10-0037600,TUR10-0038050,DERIVATION_RELATED,SR
TUR10-0037600,TUR10-0937110,DERIVATION_RELATED,SR
TUR10-0037600,ENG31-00596016-v,SYNONYM,ILR
TUR10-0037620,TUR10-0937110,DERIVATION_RELATED,SR
TUR10-0037630,TUR10-0185070,HYPERNYM,SR
TUR10-0037630,TUR10-0037550,DERIVATION_RELATED,SR
TUR10-0037630,TUR10-0037560,DERIVATION_RELATED,SR
TUR10-0037660,TUR10-1220160,DOMAIN_TOPIC,SR
TUR10-0037660,TUR10-0037720,HYPERNYM,SR
TUR10-0037670,TUR10-1220160,DOMAIN_TOPIC,SR
TUR10-0037670,TUR10-1220160,HYPERNYM,SR
TUR10-0037680,TUR10-1220160,DOMAIN_TOPIC,SR
TUR10-0037690,TUR10-1220160,DOMAIN_TOPIC,SR
TUR10-0037690,TUR10-0037720,HYPERNYM,SR
TUR10-0037700,TUR10-1220160,DOMAIN_TOPIC,SR
TUR10-0037700,TUR10-0037520,DERIVATION_RELATED,SR
TUR10-0037700,TUR10-0813640,DERIVATION_RELATED,SR
TUR10-0037700,TUR10-0037550,DERIVATION_RELATED,SR
TUR10-0037700,TUR10-0605170,DERIVATION_RELATED,SR
TUR10-0037700,ENG31-02389870-a,SYNONYM,ILR
TUR10-0037720,TUR10-1220160,DOMAIN_TOPIC,SR
TUR10-0037720,TUR10-1237810,HYPERNYM,SR
TUR10-0037720,TUR10-0037690,HYPONYM,SR
TUR10-0037720,TUR10-0037730,HYPONYM,SR
TUR10-0037720,TUR10-0037740,HYPONYM,SR
TUR10-0037720,TUR10-0037660,HYPONYM,SR
TUR10-0037720,TUR10-0037750,HYPONYM,SR
TUR10-0037730,TUR10-1220160,DOMAIN_TOPIC,SR
TUR10-0037730,TUR10-0037720,HYPERNYM,SR
TUR10-0037740,TUR10-1220160,DOMAIN_TOPIC,SR
TUR10-0037740,TUR10-0037720,HYPERNYM,SR
TUR10-0037750,TUR10-1220160,DOMAIN_TOPIC,SR
TUR10-0037750,TUR10-0037720,HYPERNYM,SR
TUR10-0037780,TUR10-0037520,DERIVATION_RELATED,SR
TUR10-0037780,TUR10-0813640,DERIVATION_RELATED,SR
TUR10-0037790,TUR10-0037520,DERIVATION_RELATED,SR
TUR10-0037790,TUR10-0813640,DERIVATION_RELATED,SR
TUR10-0037820,TUR10-0037520,DERIVATION_RELATED,SR
TUR10-0037820,TUR10-0813640,DERIVATION_RELATED,SR
TUR10-0037820,ENG31-02852927-a,SYNONYM,ILR
TUR10-0037850,TUR10-0037520,DERIVATION_RELATED,SR
TUR10-0037850,TUR10-0813640,DERIVATION_RELATED,SR
TUR10-0037880,TUR10-0603490,HYPERNYM,SR
TUR10-0037880,TUR10-0037520,DERIVATION_RELATED,SR
TUR10-0037880,TUR10-0813640,DERIVATION_RELATED,SR
TUR10-0037880,ENG31-05181550-n,SYNONYM,ILR
TUR10-0037890,TUR10-0745940,HYPERNYM,SR
TUR10-0037900,TUR10-0037550,DERIVATION_RELATED,SR
TUR10-0037900,TUR10-0037560,DERIVATION_RELATED,SR
TUR10-0037910,TUR10-0032580,HYPERNYM,SR
TUR10-0037960,TUR10-0232130,HYPERNYM,SR
TUR10-0037960,TUR10-1238370,HYPONYM,SR
TUR10-0037960,TUR10-0183080,HYPONYM,SR
TUR10-0037960,TUR10-0304400,HYPONYM,SR
TUR10-0037960,TUR10-0287410,DERIVATION_RELATED,SR
TUR10-0037960,TUR10-0287460,DERIVATION_RELATED,SR
TUR10-0038000,TUR10-0060130,HYPERNYM,SR
TUR10-0038000,ENG31-01652030-v,SYNONYM,ILR
TUR10-0038000,ENG31-00807038-v,SYNONYM,ILR
TUR10-0038000,ENG31-00559750-v,SYNONYM,ILR
TUR10-0038000,ENG31-00964479-v,SYNONYM,ILR
TUR10-0038000,ENG31-01037402-v,SYNONYM,ILR
